,FLWS,SRCE,FOXA,FOX,TWOU,DDD,MMM,SIXD,EGHT,AVHI,ATEN,AAC,AAON,AIR,AAN,ABAX,ABT,ABBV,ABY,ABEO,ANF,ABMD,ABM,AXAS,ACTG,ACHC,ACAD,AKR,AXDX,XLRN,ACN,ANCX,ACCO,ARAY,ACW,ACE,ACET,ACHN,ACIW,ACOR,ATVI,ACTA,ATU,AYI,ACXM,ADMS,AE,ADUS,ADPT
20140616,5.68,29.576008,35.253689,34.015168,13.95,51.490002,138.981765,5.530077,7.15,17.27,12.76,NA,21.243069,27.099645,34.341903,43.304002,38.657386,51.504805,34.293212,16,40.511654,23.27,25.442566,5.33,15.804381,45.240002,23.040001,26.230356,27.99,32.880001,80.846281,13.351833,6.04,9.32,5,101.761247,17.098105,7.82,18.75667,35.279999,21.212869,20.07,35.875666,128.859844,21.209999,18.870001,72.854586,22.040001,NA
20140617,5.77,30.136416,35.036621,33.926381,14.61,53.09,139.34056,5.530077,7.83,17.17,13.15,NA,21.646128,27.414299,34.262198,43.284201,38.618631,51.790942,34.274432,16,41.001949,23.43,25.519987,5.37,15.888546,46.389999,23.219999,26.249268,28.129999,34.099998,80.543671,13.389233,6.18,9.43,5,102.56646,17.265927,7.58,18.793329,32.119999,21.589018,20.49,36.174629,131.267322,21.76,19.5,75.008017,21.780001,NA
20140618,5.73,30.097766,34.898488,33.867192,14.56,53.700001,139.961187,5.530077,7.93,17.200001,12.78,NA,22.135079,26.991484,34.76034,42.799084,39.112746,52.048467,34.650043,16.5,41.242288,23.370001,25.597408,5.42,15.757623,46.169998,23.67,26.599131,28.639999,34.580002,80.719382,13.342484,6.32,9.53,5.09,102.919968,17.22644,7.69,18.466669,34.610001,21.598917,20.620001,35.44715,132.053243,21.6,19.59,77.357219,21.74,NA
20140619,5.63,29.972158,34.898488,33.738944,14.79,53.220001,140.116348,5.530077,7.62,16.700001,12.68,NA,21.890608,26.804657,35.158855,42.987188,39.723127,51.686025,35.081994,16,40.953878,23.379999,25.761928,5.22,15.738919,46.630001,23.16,26.87335,28.98,34.34,81.080559,13.314433,6.24,9.44,5.15,103.420774,17.01913,8.08,18.41667,34.509998,21.80679,20.629999,34.081883,133.913563,21.6,19.48,76.985265,21.92,NA
20140620,5.64,30.117091,34.079554,33.117436,15.35,53.34,140.766065,5.184449,7.63,16.690001,12.69,NA,21.837743,26.893154,34.92971,43.729712,39.577797,50.83715,37.561021,16,41.117311,23.389999,25.858703,5.58,15.841788,47.52,23.059999,26.87335,29.33,34.77,81.148891,13.454684,6.19,9.4,5.1,103.136002,17.33503,8.13,18.75,34.98,21.786992,20.540001,34.171572,134.699469,21.68,19.209999,72.443478,22.120001,NA
20140623,5.6,29.875536,33.88222,33.077974,16.620001,57.23,139.728446,5.184449,7.93,16.74,12.85,NA,21.778274,26.450669,35.158855,43.947521,39.461535,51.266357,36.828582,16,41.655673,23.26,25.665151,5.91,15.795029,47.59,22.969999,26.892262,30.559999,34.610001,80.699854,13.379884,6.1,9.21,4.96,103.136002,17.285671,7.77,18.74333,35.130001,21.87608,20.559999,33.9324,133.963307,21.83,19.309999,71.542945,22.33,NA
20140624,5.6,29.701616,33.753952,32.910268,16.610001,55.450001,138.758716,5.184449,7.72,16.6,12.74,NA,21.447903,26.234345,34.989485,43.838617,39.190256,51.11375,36.058581,16,41.088471,23.35,25.403854,5.56,15.233928,47.25,22.82,26.854438,30.139999,33.5,80.47534,13.099383,6.04,9.04,4.74,102.576281,17.275799,7.59,18.41667,34.099998,21.678106,20.620001,33.593574,133.386306,21.639999,19.42,67.37312,22.379999,NA
20140625,5.6,29.759589,34.415022,33.620563,16.639999,57.52,139.301763,5.184449,7.82,16.67,12.74,NA,21.778274,26.450669,35.21863,44.165329,39.432471,52.458598,35.898945,15.5,41.38649,24.1,25.703861,5.84,15.654753,47.299999,23.040001,26.977364,29.139999,34.669998,81.080559,13.211583,6.13,8.96,4.73,102.33079,17.670674,7.45,18.290001,33.599998,21.816689,20.860001,33.792884,135.425703,21.799999,19.41,67.412274,22.92,25.75
20140626,5.6,29.740266,34.681423,33.758675,16.459999,57.950001,139.379343,5.184449,7.78,16.49,12.6,NA,21.652739,26.745659,34.969559,43.690114,39.35496,53.898823,35.833214,14,40.675086,24.52,25.616762,6.05,15.729567,46.599998,22.809999,26.85344,30.540001,34.779999,79.587023,13.286383,6.26,8.88,4.75,101.535399,17.552213,7.64,18.15667,33.490002,21.579119,20.82,33.73309,136.42053,21.6,18.65,68.812006,22.75,25.559999
20140627,5.74,29.759589,34.780089,33.877056,15.47,59.07,139.34056,5.184449,7.91,16.370001,12.43,NA,21.976499,27.148811,35.477666,43.818815,39.277454,54.165888,35.748701,15,41.376878,24.6,25.849025,6.23,16.010119,46.689999,22.41,27.225212,30.08,34.470001,79.411312,13.800635,6.35,8.94,4.87,101.525577,17.966832,7.74,18.32667,33.889999,21.697904,20.719999,34.520362,135.604765,21.559999,17.709999,70.652211,22.32,25.299999
20140630,5.8,29.585671,34.681423,33.768538,16.809999,59.799999,138.904185,5.046196,8.08,16.35,13.3,NA,22.148301,27.099645,35.507553,43.86832,39.626243,53.832058,35.513945,15,41.578762,25.139999,26.110323,6.26,16.599276,45.5,22.59,26.777179,26,33.970001,78.913464,14.174635,6.41,8.8,4.89,101.829984,17.907599,7.57,18.610001,33.709999,22.074053,20.879999,34.450604,137.53473,21.690001,18.280001,76.476268,22.48,25.370001
20140701,5.9,30.590539,34.829421,33.867192,16.08,63.459999,140.184221,5.046196,8.06,16.32,13.7,NA,22.584395,27.414299,35.766589,45.571173,39.897521,54.261266,35.110164,15,41.70374,25.41,26.475333,6.28,16.84242,46.049999,23.42,27.063158,26.48,34.049999,79.313697,14.380336,6.58,9.12,4.99,102.910154,17.887857,7.44,19.376671,34.099998,22.32152,20.84,34.470536,117.011467,22.059999,18.459999,75.154844,23.1,25.1
20140702,5.97,30.271686,35.224091,34.202605,16.65,62.240002,140.833939,5.046196,7.9,16.24,13.41,NA,22.326703,26.68666,35.238556,44.89795,40.488525,55.424894,35.025651,15,40.934654,25.51,26.134657,6.23,16.889178,47.849998,23.49,26.9583,26.26,34,79.128222,14.268136,6.61,9.1,5,102.517366,17.581827,7.71,19.22333,34.009998,22.24233,20.77,34.121746,118.891688,21.5,18.360001,74.264109,23.32,25.209999
20140703,5.92,30.793446,35.72729,34.66627,16.6,61.619999,141.008498,5.046196,7.75,16.030001,13.6,NA,22.756185,27.129144,35.368074,44.670244,40.585409,55.529812,34.997482,14,41.559535,25.67,26.475333,6.14,17.459633,47.450001,23.639999,26.939234,26.379999,33.279999,79.60655,14.286835,6.68,9.12,5.12,103.253841,17.907599,7.68,19.366671,33.98,22.440305,20.969999,34.490467,118.264943,21.68,17.969999,75.781297,23.48,25.33
20140707,5.72,29.981821,35.214222,34.163147,15.64,60.150002,140.523633,4.838821,7.64,16.1,13.35,NA,21.976499,26.666996,35.666958,43.214899,40.217242,54.747702,35.110164,14.5,40.944266,25.360001,25.76478,5.86,16.57122,46.209999,23.42,26.872506,25.860001,31.34,79.118466,14.277486,6.65,8.99,4.99,103.302935,17.423877,7.34,19.023331,32.959999,22.361115,20.52,33.972262,118.8121,21.23,17.299999,74.626273,22.459999,26
20140708,5.62,29.701616,34.632087,33.64029,14.77,57.110001,140.184221,4.838821,7.47,16.24,12.92,NA,21.619695,25.900024,35.268447,42.610979,39.771569,53.116714,35.119556,13.5,40.155952,24.780001,25.657712,6,15.617348,45.060001,21.559999,27.034561,25.309999,29.040001,79.177034,14.286835,6.51,8.76,4.93,102.56646,17.186952,6.9,18.66667,32.060001,22.083952,19.65,33.483953,115.16109,20.77,17.02,74.675217,22.02,25.92
20140709,5.51,29.691954,35.43129,34.360452,14.13,57.509998,140.300584,4.7697,7.64,16.1,12.62,NA,21.685772,25.909857,35.178781,42.878288,39.984719,52.468134,35.100775,14,41.117311,25.01,25.501975,6.18,15.318092,45.150002,21.780001,26.910635,25.809999,30.209999,78.718233,14.277486,6.53,8.74,4.99,102.782494,17.344902,7.17,18.65333,31.01,22.291825,19.68,33.194958,114.802952,20.780001,16.690001,74.870981,21.92,25.75
20140710,5.42,29.025263,35.233956,34.15328,14.31,55.950001,139.534503,4.7697,7.48,16.139999,12.24,NA,21.487549,25.732864,35.049263,43.026791,39.955654,53.212095,35.138333,14,40.079041,24.969999,25.394905,6.11,14.448384,45.119999,21.440001,26.996429,24.98,30.4,77.868964,14.071785,6.42,8.63,4.92,102.379891,17.009258,7.03,18.49,31.309999,22.212635,19.360001,32.995648,112.962525,20.709999,16.08,75.350615,21.709999,25.33
20140711,5.49,28.851343,35.164889,34.034899,14.45,56.810001,139.941788,4.7697,7.44,15.91,12.2,NA,21.593272,25.378876,32.996917,42.601076,40.228387,52.818074,35.175895,13.5,39.6945,24.92,25.46304,5.85,14.233295,45.779999,22.299999,26.967833,23.799999,30.299999,77.868964,14.043735,6.38,8.52,4.99,102.713756,16.940155,7.64,18.360001,31.43,22.212635,19.370001,32.935853,113.569369,20.15,16.719999,75.507225,21.59,26.08
20140714,5.57,28.996276,35.066224,33.955975,14.5,57.610001,140.610905,4.76959,7.56,15.99,12.57,NA,21.652739,25.644367,33.405394,42.957489,40.734895,52.71236,36.274557,13,39.857929,25.08,25.365704,5.97,14.027557,46.439999,22.09,27.158484,23.09,28.370001,77.566354,14.081135,6.4,8.59,5.1,102.900332,17.285671,7.41,18.549999,31.41,22.361115,19.440001,33.135163,112.892887,20.370001,16.200001,76.40775,21.91,27.15
20140715,5.51,29.131546,34.720887,33.699482,14.13,56.98,140.669086,4.76959,7.45,15.75,12.65,NA,21.130744,25.211716,30.22725,41.868455,40.101759,51.357312,36.828582,13,39.454161,24.940001,25.11263,5.66,13.999502,45.790001,20.77,27.139419,20.5,27.360001,77.468739,14.174635,6.36,8.4,5.08,103.214562,17.22644,7.1,18.07,30.23,22.519494,18.219999,33.03551,112.494955,20.059999,17.34,75.654051,21.66,26.77
20140716,5.5,28.387556,32.560083,32.130917,13.96,56.18,141.745487,4.76959,7.39,15.92,12.63,NA,21.077888,27.551962,29.59959,41.73975,39.984873,51.55913,37.917852,13,38.665847,24.559999,25.268368,5.74,14.420329,45.880001,20.25,27.091756,19.59,27.780001,77.83968,14.025035,6.3,8.33,5.1,102.772679,17.17708,6.85,17.620001,30.17,22.786759,18.09,32.935853,112.982982,19.82,16.870001,74.029184,21.93,26.559999
20140717,5.48,27.778838,32.33315,32.022399,13.5,56.02,139.195092,4.76959,7.38,15.76,12.25,NA,20.446868,26.971817,29.450148,41.383338,40.812821,51.434196,37.683095,13,37.867917,24.49,24.830358,5.64,14.195888,45.400002,19.4,27.025028,19.09,25.540001,77.351596,14.137235,6.25,8.1,4.92,101.437204,17.048746,6.65,17.389999,29.379999,22.341317,17.879999,32.43758,110.9512,19.360001,16.780001,71.376545,21.5,26.15
20140718,5.52,28.348908,32.569948,32.318354,13.5,57.27,140.446052,3.91705,7.31,15.87,12.38,NA,21.130744,27.040648,29.470074,42.165464,41.621283,52.770023,37.46712,11.5,38.858116,24.940001,25.015296,5.67,14.569956,45.700001,20.25,27.387267,19.780001,26.75,77.83968,14.417736,6.34,8.18,5.12,102.203137,17.414005,6.82,17.75,30.1,22.69767,18.059999,32.876063,114.188107,19.75,17.52,69.536341,21.940001,26.15
20140721,5.54,28.078365,32.451549,32.051997,13.32,56.599998,139.932096,3.91705,7.36,15.8,12.27,NA,20.952341,27.522463,28.354235,41.848654,41.845315,51.895488,37.85212,13.5,37.733328,25.280001,24.888759,5.57,13.849875,46.57,20.309999,27.263344,20.33,27.07,77.898255,14.427086,6.23,8.31,5.08,102.381006,17.17708,6.71,17.790001,29.879999,22.55909,18.02,32.98568,112.036805,19.620001,16.5,68.391107,21.77,24.389999
20140722,5.45,27.943095,32.895551,32.278896,13.65,53.950001,140.727268,3.91705,7.52,15.97,12.93,NA,21.636217,27.178308,28.702935,41.719949,41.971942,51.943539,37.269922,15,37.021921,25.77,24.94716,5.7,13.915337,47.259998,20.16,27.349138,20.5,26.73,78.376576,14.492536,6.25,8.73,5.19,102.084561,17.206696,6.83,18.110001,29.75,22.707569,17.98,33.085337,113.899274,19.84,16.66,67.911474,22.32,24.459999
20140723,5.45,27.846473,32.264083,31.815231,13.72,53.849998,140.300584,2.30415,7.59,15.98,12.98,NA,20.982076,27.207808,28.971932,41.690249,41.855057,52.356781,37.363826,15,37.156514,25.82,24.879025,5.89,13.999502,47.240002,20.73,27.520726,20.35,27.860001,78.669422,14.670186,6.26,8.78,5.15,103.201162,17.65093,6.91,17.85,30.379999,22.885746,18,32.895991,113.540724,19.65,16.77,68.244281,22.6,24.040001
20140724,5.41,27.894785,32.481148,32.130917,13.56,53.16,140.736974,2.30415,8.47,15.72,12.98,NA,20.496426,26.867647,29.430223,41.660549,41.777131,51.972372,37.626752,15,37.271876,26.25,24.801156,5.96,14.008853,47.27,20.83,27.311006,20.030001,27.9,78.767045,14.782387,6.21,8.35,5.11,103.547009,17.670674,7.3,17.790001,29.559999,22.955036,17.790001,32.856132,112.136401,19.360001,16.92,68.107245,22.83,24.26
20140725,5.28,27.827148,32.372617,32.130917,14.37,52.669998,140.727268,2.30415,8.18,15.54,13.08,NA,20.020687,26.502838,28.553493,45.42267,41.923241,51.107446,37.373215,15,36.579697,26.290001,24.479948,5.81,16.356131,48.709999,20.620001,26.967833,20.01,28.129999,78.464427,14.829137,6.13,8.3,4.97,102.262426,17.364646,7.22,17.709999,29.51,22.757062,17.379999,32.746511,112.435195,19.08,16.65,67.7255,22.75,24.030001
20140728,5.19,27.537282,32.027281,31.815231,14.28,52,141.124861,2.30415,8.08,15.44,12.67,NA,19.782816,26.532418,28.184869,46.97702,41.816094,51.645623,36.941264,14.5,36.983469,26.309999,24.314477,5.5,17.057509,50.599998,20.26,27.234745,19.52,28.75,78.727997,14.894587,6.06,8.18,5.21,102.084561,17.196824,7.07,17.82,29.24,23.133213,16.76,32.43758,111.020918,18.889999,16.209999,66.76624,22.620001,24.200001
20140729,5.22,27.141132,31.721416,31.598196,14.37,54.709999,139.660573,2.30415,8.07,15.35,12.45,NA,19.802639,26.591575,27.836169,47.392832,41.640764,51.347703,36.499921,14,36.743129,26.299999,24.304744,5.68,16.402891,49.779999,20.74,27.28241,19.139999,28.91,78.649902,14.903937,6.03,8.12,5.1,101.462037,16.989513,7.22,18.07,29.450001,22.727365,16.48,32.248238,109.407442,18.57,16.09,66.834758,22.41,24.309999
20140730,5.21,27.556607,31.573414,31.539005,14.41,56.07,139.38905,2.30415,8.4,15.33,12.93,NA,19.782816,26.719752,27.517359,47.224528,41.747911,51.655231,35.523337,12.5,37.627578,26.74,24.324211,5.52,16.300022,49.52,21.209999,27.148951,19.67,30.66,78.571806,14.969387,6.5,8.23,5.11,100.631997,17.107977,7.28,18.469999,29.82,22.658075,16.610001,32.457512,108.969219,18.639999,16.07,66.462804,22.370001,24.25
20140731,5.12,27.430998,31.247813,31.233185,14.06,50.130001,136.625312,2.30415,8.08,15.59,10.8,NA,19.445836,26.522558,26.281965,46.937418,41.02711,50.300183,33.973944,13,37.81985,25.6,23.954336,5.1,16.069249,47.66,20.27,26.910635,18.18,29.620001,77.390643,15.082506,6.62,7.87,5,98.912638,16.54528,6.85,18.74,29.27,22.153242,16.92,32.168512,106.837834,18.32,15.91,63.956985,22.139999,25.74
20140801,5.16,27.606026,31.514214,31.440355,13.71,47.93,135.868924,2.30415,7.92,15.87,11.46,NA,19.475568,26.47326,26.301891,46.511704,40.939445,50.434726,33.936382,13,36.906559,25.68,23.915401,4.96,15.692479,47.16,20.620001,26.986897,17.290001,29.370001,76.824464,15.271038,6.59,7.72,4.93,99.021334,16.535408,7.04,18.76,28.450001,22.212635,16.870001,31.929343,107.066911,18.389999,16.09,61.578423,22.65,26.879999
20140804,5.11,27.926913,31.099813,30.947096,13.82,47.27,136.489551,1.84332,7.97,15.98,11.2,NA,19.881928,26.276066,26.560925,46.97702,41.290105,51.21316,34.274432,13.5,37.915984,25.299999,24.05167,5.09,15.786672,47.889999,20.700001,27.044094,16.24,29.870001,77.458975,15.365302,6.52,7.8,4.92,98.912638,16.426816,7.1,18.459999,29.1,22.380913,16.959999,31.869549,108.630585,18.6,16.02,63.545877,22.77,26.639999
20140805,5.15,27.994982,30.882745,30.611679,13.64,46.889999,135.548911,2.90323,8.17,16.209999,10.79,NA,19.703526,26.44368,25.724047,46.175093,40.695932,50.732646,33.964551,13.5,38.935026,25.41,24.187942,5.02,15.852607,47.59,20.77,26.882039,15.94,29.690001,76.580422,15.28989,6.67,7.75,4.95,98.764416,16.782205,7.14,18.639999,29.4,22.133446,16.6,31.869549,109.60664,17.969999,16.09,67.970209,23.059999,25.639999
20140806,5.14,28.296421,31.899016,31.24305,14.21,47.790001,135.325877,2.90323,8.04,16.23,11.13,NA,19.396278,26.640875,25.674233,45.927585,40.686193,50.021484,32.799223,13.5,39.415705,25.35,24.29501,5.11,16.154022,47.68,21.34,26.939234,17.049999,29.48,75.984958,15.327597,6.7,7.84,4.83,98.952165,17.38439,7.06,18.52,29.84,22.717468,16.459999,32.038964,109.666396,17.98,16.190001,68.342163,23.129999,25.290001
20140807,5.06,28.276973,33.507285,32.634044,16.540001,48.560001,134.918592,2.90323,8.12,15.93,10.72,NA,18.742137,26.374663,24.956908,45.095958,40.452418,50.386675,32.415161,13.5,39.13691,25.42,24.207409,4.96,16.069249,47.259998,20.940001,26.9583,17,28.9,75.653064,15.280463,6.62,7.79,4.71,98.794066,17.670674,7,18.43,29.540001,22.17304,17.290001,32.078823,110.303817,17.77,15.71,65.542698,22.690001,24.620001
20140808,5.08,28.442278,33.911819,33.097705,17.08,48.5,136.58653,2.90323,8.09,16.08,10.58,NA,19.089031,26.887367,25.196017,45.125661,40.608267,50.761476,33.326017,13.5,39.80025,25.33,24.567551,5.31,16.20112,47.549999,21.17,26.901103,17.01,29.92,76.990418,15.346451,6.7,7.89,4.92,99.13003,17.927343,7.36,18.610001,30.290001,22.311623,17.639999,32.656822,112.096569,18,15.57,65.836351,23.049999,25.790001
20140811,5.19,28.840956,34.306488,33.225953,16.82,49.16,136.324698,2.90323,8.18,16.23,10.76,NA,18.930451,27.567684,25.405236,44.620743,40.958926,51.232381,33.128819,14,39.954067,25.67,24.801156,5.6,16.31415,48.16,21.41,27.129886,17.26,29.91,77.07827,15.327597,6.81,7.66,4.85,99.238726,18.075421,7.59,19,30.35,22.568987,18.18,32.8362,113.859434,18.190001,16.110001,69.918085,22.969999,25.879999
20140812,5.1,28.490897,34.641956,33.551503,16.34,48.689999,136.61562,2.90323,8.05,16.08,10.59,NA,18.375423,26.650735,25.70412,45.927585,40.491381,50.780697,33.269675,15,39.656045,25.51,24.70382,5.4,16.022153,47.599998,21.41,26.929701,17.290001,28.43,76.697564,15.280463,6.74,7.44,5.04,100.137927,17.838496,7.65,18.49,30.68,22.578885,17.74,32.816269,113.60048,17.85,16.49,67.568883,22.780001,25.719999
20140813,5.12,28.879853,34.928091,33.778405,16.809999,49.560001,137.50777,2.90323,7.94,15.92,10.79,NA,18.43489,26.76905,25.714084,46.264196,41.066073,51.511076,34.828457,16,39.521455,25.610001,24.937428,5.52,16.31415,48.490002,22.370001,27.377735,17.690001,29.370001,77.107553,15.384156,6.94,7.65,5.01,100.99761,18.075421,7.92,18.469999,30.83,22.77686,18.120001,32.895991,115.492827,17.889999,16.790001,68.303009,22.73,25.92
20140814,5.11,28.811784,35.283288,34.15328,18.040001,48.98,138.031418,2.90323,7.97,15.88,10.44,NA,18.335777,26.690173,25.823675,45.303863,41.231664,52.078082,34.462237,16.5,39.790635,25.129999,24.937428,5.39,16.097507,49.139999,22.9,27.425399,17.49,29.959999,77.380879,15.327597,7,7.74,5.03,102.054918,18.253115,8.44,18.58,31.450001,23.073819,17.969999,33.135163,116.5386,17.75,16.799999,68.66518,22.5,25.139999
20140815,5.1,29.045158,35.381957,34.251934,17.870001,48.93,137.624133,2.90323,7.88,15.8,10.34,NA,18.375423,26.936665,24.907094,44.987054,40.968669,51.799387,34.424675,16.5,39.13691,24.879999,24.879025,5.49,16.116346,48.509998,22.59,27.406333,17.139999,29.809999,77.127081,15.337024,7,7.81,5.05,102.27231,18.124782,9.25,18.700001,31.620001,23.123314,17.799999,32.995648,116.837386,17.780001,17.450001,67.539519,22.290001,24.4
20140818,5.18,29.521627,35.490492,34.39991,18.280001,49,139.757537,2.90323,7.98,16.16,10.59,NA,18.950274,27.252175,25.694159,45.45237,41.134256,52.193408,35.119556,17.5,39.992519,25.33,25.209967,5.47,15.918541,50.139999,22.43,27.635116,17.9,29.48,77.908011,15.346451,7.34,7.88,5.05,102.973887,18.618376,9.54,19,31.709999,23.034226,18.42,33.503884,119.446834,18.49,17.59,69.604859,22.75,24.83
20140819,5.13,29.434112,35.411556,34.261797,18.57,48.759998,139.883607,2.90323,7.97,16.129999,10.74,NA,18.930451,27.163437,25.863526,45.353368,41.436214,53.135215,34.659432,17.5,40.915426,25.67,25.375437,5.39,16.116346,50.459999,22.57,27.816237,17.48,28.620001,78.405859,15.393583,7.34,8.08,5.05,102.993654,18.815813,9.87,19.18,31.700001,22.77686,18.27,33.952331,120.552363,18.549999,17.959999,68.019146,22.48,26.93
20140820,5.12,29.006262,35.194488,34.15328,19.209999,49.220001,141.059105,2.90323,7.89,16.08,10.83,NA,18.484445,26.660595,25.484939,45.620677,41.046591,52.914179,35.626627,16.5,42.261326,25.129999,25.239168,5.47,16.257635,50.029999,22.690001,27.844834,16.790001,27.709999,78.483955,15.355877,7.24,8.05,5.01,103.141869,18.95402,9.79,19.07,31.32,22.84615,18.049999,33.802848,120.920875,18.4,17.93,68.391107,22.17,27.870001
20140821,5.15,29.356321,35.253689,34.182878,19.4,49.32,140.961548,4.58525,7.85,16.23,11.11,NA,18.692582,26.77891,25.375347,45.670178,41.221921,52.818074,35.035043,16.5,41.819102,24.82,25.317037,5.56,16.624985,50.259998,22.02,27.816237,17.16,26.16,78.893944,15.43129,7.42,8.1,4.91,104.050962,19.181073,9.47,19.049999,31.629999,22.92534,18.02,33.992194,122.046319,18.26,18.370001,68.900098,22.18,27.51
20140822,5.13,29.366045,35.214222,34.232203,19.48,50.369999,140.600613,4.58525,7.84,16.15,11.16,NA,18.405155,26.847927,26.032894,45.858283,41.017371,53.048722,36.124313,17.5,42.107509,24.889999,25.667446,5.48,16.257635,50.27,22.17,27.530257,18.42,27.5,78.591334,15.393583,7.65,8.26,4.76,103.517366,19.190945,9.76,19.08,31.5,22.895643,18.1,34.171572,121.010508,18.35,17.83,66.76624,22,27.5
20140825,5.19,29.161843,35.085957,34.084224,19.940001,51.040001,141.156648,4.58525,7.83,15.97,11.1,NA,18.504268,26.838068,25.753936,45.254363,41.387512,53.692609,35.842602,17.5,41.867169,25.110001,25.433838,5.78,16.106927,50.630001,23.15,27.301473,20.719999,28.719999,79.050134,15.751792,7.64,8.06,4.65,104.031195,18.963891,10.78,19.1,32.360001,22.806557,17.959999,33.962299,121.588174,18.32,17.77,67.539519,21.860001,28.049999
